0.500,27315,1866,480,267,39,17,8,6,0,4,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.505,27248,1911,488,278,39,17,10,7,0,4,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.510,27181,1961,492,286,40,20,8,9,1,2,2,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.515,27121,2007,494,294,43,21,6,11,1,2,2,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.520,27085,2025,497,306,45,21,6,11,2,2,0,2,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.525,27043,2049,497,317,52,18,8,11,3,2,0,2,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.530,26991,2089,497,327,51,20,8,10,4,3,0,2,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.535,26952,2118,491,337,57,20,5,13,3,4,0,2,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.540,26906,2150,494,340,64,18,8,13,3,4,0,2,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.545,26872,2165,499,351,65,18,9,13,4,3,1,1,2,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.550,26832,2192,498,350,77,20,8,14,3,4,2,0,2,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555,26799,2213,498,352,84,20,7,17,3,5,1,1,2,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.560,26764,2233,495,359,91,21,8,18,4,5,0,2,2,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5650000000000001,26721,2246,518,356,97,24,9,17,3,6,1,2,2,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5700000000000001,26686,2250,536,366,95,29,7,18,4,5,2,1,3,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5750000000000001,26655,2256,551,366,98,34,9,16,5,5,2,2,3,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5800000000000001,26626,2261,561,366,105,40,9,16,6,5,1,3,2,1,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5850000000000001,26597,2266,571,372,109,43,9,14,7,6,2,3,2,0,1,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5900000000000001,26563,2272,587,375,111,50,9,12,9,6,2,3,1,1,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5950000000000001,26531,2287,586,383,117,53,9,12,8,8,2,2,2,1,0,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6000000000000001,26489,2309,584,392,124,57,7,13,11,5,4,3,2,1,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6050000000000001,26432,2344,593,399,126,54,14,13,11,3,5,3,2,2,0,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6100000000000001,26383,2379,594,395,135,60,14,14,11,3,5,4,2,2,0,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6150000000000001,26317,2420,607,393,140,68,13,15,10,3,7,3,3,1,1,1,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6200000000000001,26251,2467,614,391,144,72,19,14,10,3,3,6,5,1,1,1,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6250000000000001,26197,2500,618,389,156,75,22,14,7,7,3,5,5,2,1,1,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6300000000000001,26136,2547,614,398,156,78,27,12,8,9,1,6,5,3,1,1,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6350000000000001,26077,2587,617,401,164,83,27,11,8,7,4,6,4,4,1,1,2,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6400000000000001,26035,2612,613,407,173,82,30,15,8,5,5,6,5,4,0,2,2,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6450000000000001,26004,2621,620,411,171,93,30,16,7,6,5,7,5,2,2,1,3,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6500000000000001,25965,2642,629,401,178,99,33,19,7,5,5,7,6,1,2,2,2,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6550000000000001,25932,2657,623,404,191,101,33,25,5,7,3,6,9,1,0,3,3,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6600000000000001,25890,2668,632,410,199,103,36,25,7,6,4,6,9,2,0,3,3,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6650000000000001,25848,2685,638,415,205,105,38,28,8,4,5,6,8,4,0,3,2,1,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6700000000000002,25807,2702,651,409,212,105,46,27,11,3,5,5,10,3,1,3,2,1,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6750000000000002,25769,2719,663,399,221,109,47,30,12,2,5,6,8,6,1,3,1,2,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6800000000000002,25721,2749,660,399,236,105,53,31,15,2,4,6,7,7,1,3,2,2,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6850000000000002,25671,2774,665,406,231,114,56,35,14,5,3,5,9,5,3,3,1,3,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6900000000000002,25617,2799,675,400,241,124,54,39,16,4,3,6,9,6,1,5,1,2,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6950000000000002,25578,2806,691,407,236,126,62,39,17,7,2,6,9,3,4,5,2,2,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7000000000000002,25517,2837,691,418,240,133,69,38,18,6,4,6,8,3,3,6,2,2,1,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7050000000000002,25457,2867,705,417,241,140,74,39,18,6,6,7,5,5,1,8,3,2,1,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7100000000000002,25393,2891,730,411,242,156,75,35,22,6,7,7,6,5,2,8,3,1,1,1,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7150000000000002,25329,2921,741,421,240,161,78,36,25,6,10,6,7,5,1,7,4,1,2,1,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7200000000000002,25258,2955,768,421,233,171,82,37,22,9,9,8,5,5,3,8,2,3,1,1,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7250000000000002,25202,2973,790,420,231,176,92,37,25,6,7,12,6,5,4,8,2,2,2,0,3,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7300000000000002,25159,2969,829,415,225,187,93,38,30,4,9,11,6,4,4,11,1,2,3,0,2,1,0,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7350000000000002,25114,2972,853,415,225,197,95,40,26,12,8,10,8,4,2,11,2,2,2,1,2,1,1,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7400000000000002,25064,2971,893,416,222,197,103,42,26,13,8,12,7,4,3,9,4,2,1,1,2,1,1,1,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7450000000000002,25017,2971,925,416,222,208,96,51,27,8,12,9,12,4,1,11,4,2,1,1,2,0,0,1,2,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7500000000000002,24952,2998,935,428,220,212,99,57,28,8,15,6,13,6,2,10,5,1,2,1,2,0,0,1,2,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7550000000000002,24885,3019,965,425,219,215,110,57,30,11,11,10,13,6,3,10,4,2,2,1,2,0,0,1,1,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7600000000000002,24817,3025,1006,427,219,222,113,58,35,10,11,13,11,9,3,7,6,3,2,1,2,0,0,1,1,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7650000000000002,24749,3030,1037,441,216,227,118,63,40,8,10,16,12,8,4,7,6,2,3,1,2,0,0,0,1,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7700000000000002,24681,3049,1059,447,220,222,132,65,44,9,8,14,16,8,5,6,6,2,2,2,2,1,0,0,1,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7750000000000002,24626,3045,1083,468,222,225,134,60,51,10,10,12,17,9,6,7,5,3,1,3,2,1,0,0,1,0,3,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7800000000000002,24577,3027,1117,487,224,226,132,66,52,12,14,9,20,8,6,6,6,2,3,2,3,0,0,0,2,0,3,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7850000000000003,24516,3043,1135,491,229,231,141,63,55,12,13,14,14,13,2,11,4,4,3,2,3,0,0,0,2,0,3,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7900000000000003,24460,3054,1147,507,229,232,153,53,68,11,11,16,14,14,2,12,4,3,4,2,3,0,0,0,2,0,3,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7950000000000003,24405,3067,1162,518,220,245,152,60,71,9,14,16,14,14,2,12,5,2,6,2,2,1,0,0,1,1,3,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8000000000000003,24339,3068,1196,533,216,249,153,60,79,11,13,16,18,14,3,10,6,4,2,5,2,2,0,0,1,0,4,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8050000000000003,24278,3069,1239,522,214,263,161,63,74,17,15,12,19,17,4,7,7,6,3,3,2,1,3,0,1,0,3,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8100000000000003,24220,3053,1288,523,219,266,152,79,75,16,22,13,17,17,3,9,7,6,4,3,1,1,2,1,1,1,3,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8150000000000003,24160,3053,1318,526,224,266,166,81,77,13,26,14,17,14,4,13,6,6,2,5,2,1,0,0,4,1,3,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8200000000000003,24094,3055,1355,532,227,272,164,85,75,22,23,16,18,16,5,11,7,6,3,5,1,0,1,0,2,1,6,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8250000000000003,24025,3056,1386,544,232,270,177,83,76,22,26,15,21,16,6,14,6,5,5,6,1,0,1,0,2,1,5,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8300000000000003,23956,3050,1433,546,226,278,183,87,83,21,29,16,16,23,4,15,7,5,7,5,1,1,0,0,3,0,5,2,1,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8350000000000003,23899,3024,1472,561,229,277,196,86,85,27,34,14,15,21,8,16,7,5,6,7,1,0,1,1,2,0,5,3,1,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8400000000000003,23826,3016,1511,579,229,267,208,98,86,29,37,12,20,17,10,18,2,9,7,6,3,0,0,1,2,0,5,4,1,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8450000000000003,23761,2984,1562,600,233,257,215,109,90,30,38,13,24,15,12,19,3,7,8,3,6,1,0,0,2,0,5,3,2,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8500000000000003,23678,3002,1577,621,236,253,225,114,95,31,43,14,24,14,11,21,4,6,9,4,5,2,0,1,2,0,4,3,3,1,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8550000000000003,23552,3046,1625,629,243,244,232,119,101,26,50,18,21,16,13,22,6,3,11,4,4,3,1,1,2,0,4,3,2,1,0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8600000000000003,23445,3072,1657,649,242,242,241,125,109,24,51,21,21,21,12,19,10,3,12,5,4,2,1,1,3,0,4,2,2,2,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8650000000000003,23315,3120,1662,690,252,239,246,133,112,31,49,23,26,15,14,20,10,6,11,5,5,1,1,1,4,0,4,3,2,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8700000000000003,23224,3146,1632,751,257,242,239,148,120,31,56,21,24,17,12,24,12,5,12,4,4,2,2,1,2,1,6,3,2,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8750000000000003,23106,3180,1603,820,270,240,236,163,121,43,52,26,24,22,11,20,15,7,10,6,3,4,0,3,2,2,6,3,2,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8800000000000003,22945,3253,1600,855,289,238,242,172,130,47,51,33,23,25,7,23,13,9,10,5,6,3,2,4,1,0,7,3,3,1,0,0,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8850000000000003,22800,3317,1605,884,298,241,232,184,143,51,58,32,22,29,12,21,14,10,11,5,2,7,1,4,1,1,8,3,3,1,0,0,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8900000000000003,22610,3429,1596,920,307,242,238,198,147,55,62,31,26,31,9,24,13,9,15,6,3,6,1,3,1,0,6,5,5,1,0,0,5,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8950000000000004,22418,3546,1586,942,318,255,239,211,150,60,66,34,30,31,13,24,8,12,16,6,3,7,3,3,1,0,4,5,5,1,0,2,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9000000000000004,22260,3620,1558,971,345,271,240,200,178,59,76,32,39,29,14,27,11,10,18,5,3,2,4,5,4,0,4,5,4,1,0,1,8,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9050000000000004,22097,3692,1488,1039,378,272,255,200,195,61,86,37,34,38,15,28,9,12,22,5,2,2,2,5,3,1,7,5,4,1,0,0,8,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9100000000000004,21927,3786,1384,1142,407,280,246,207,204,78,75,55,33,38,18,29,13,9,21,6,2,5,1,7,4,0,7,6,3,1,0,1,8,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9150000000000004,21750,3874,1266,1268,414,299,251,215,206,88,78,64,38,42,18,28,16,11,20,6,2,8,1,7,2,3,7,8,2,1,0,1,8,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9200000000000004,21532,3998,1145,1358,446,317,268,216,215,88,95,71,43,48,20,32,15,12,19,6,3,9,0,8,2,3,10,8,5,1,0,0,9,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9250000000000004,21386,4052,1038,1403,505,325,286,218,223,111,94,82,53,43,27,38,15,9,24,5,4,9,4,8,3,3,9,7,4,3,0,2,8,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9300000000000004,21263,4048,973,1386,593,341,311,237,224,119,102,90,68,45,27,42,22,9,28,5,3,10,3,8,4,2,11,10,2,3,0,0,9,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9350000000000004,21158,4000,950,1263,801,331,302,281,196,139,130,92,71,63,28,47,27,11,26,9,1,11,3,14,3,4,10,8,5,4,0,0,9,0,1,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9400000000000004,20974,4002,999,1080,964,379,285,322,202,112,161,116,70,72,52,39,29,19,30,7,4,9,3,10,7,7,14,9,3,4,0,2,8,0,3,0,6,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9450000000000004,20792,3949,1104,894,1026,495,304,333,219,114,168,122,103,74,64,43,29,24,29,7,6,18,3,10,5,6,16,12,9,3,0,2,11,0,0,0,8,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9500000000000004,20630,3862,1234,708,978,693,322,312,268,131,140,178,93,85,86,60,26,26,38,10,4,23,3,11,1,5,17,14,12,7,0,4,10,0,1,1,9,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9550000000000004,20431,3730,1378,655,752,883,411,321,302,161,139,171,134,85,108,74,47,17,48,16,6,19,4,11,4,7,18,14,13,12,1,4,10,1,1,1,9,2,0,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9600000000000004,20290,3525,1507,612,566,903,570,362,325,185,172,162,172,106,122,75,82,26,49,20,5,41,5,12,2,6,13,16,12,17,0,8,12,1,1,0,10,0,0,9,0,3,1,1,1,0,0,0,0,0,1,0,1,0,0
0.9650000000000004,20092,3335,1597,667,440,719,679,503,342,192,221,202,182,127,199,64,103,28,75,24,5,44,17,15,7,5,13,14,16,22,2,12,15,0,0,0,11,1,1,8,0,2,0,0,1,0,0,0,1,0,1,0,5,0,0
0.9700000000000004,19790,3256,1637,774,362,540,481,703,402,227,235,276,222,133,316,90,125,45,76,34,27,42,15,17,14,10,20,16,21,26,2,9,24,1,8,0,11,0,2,9,0,2,0,0,1,0,0,0,0,0,2,0,6,0,0
0.9750000000000004,13681,8952,1566,979,337,372,343,499,319,307,301,391,289,204,551,110,180,96,97,38,24,60,27,22,21,10,34,19,51,30,6,11,23,3,14,1,15,0,0,9,0,6,1,1,1,0,0,0,0,0,2,0,6,0,0
0.9800000000000004,12648,9513,1457,1085,455,260,311,267,131,179,134,375,370,200,1258,117,218,162,128,73,67,80,65,36,28,14,48,28,118,47,8,15,25,6,22,2,19,1,3,10,0,14,0,2,2,0,0,0,0,0,2,0,6,0,0
0.9850000000000004,9966,11298,1670,991,632,331,294,235,80,118,60,99,158,69,1675,142,212,376,134,59,81,181,138,70,63,59,109,32,327,87,26,27,41,18,26,5,31,6,3,15,2,40,2,6,5,0,1,0,1,0,2,0,6,0,0
0.9900000000000004,4592,15639,1543,925,600,445,311,197,115,220,115,125,119,55,794,81,105,95,114,71,115,235,281,147,117,210,352,90,1349,185,54,43,50,42,51,41,28,62,24,26,13,140,17,15,20,1,2,2,2,2,7,0,25,0,0
0.9950000000000004,0,9069,4454,843,884,6482,320,210,143,291,74,45,78,79,1158,57,66,72,76,56,62,74,89,63,68,159,127,49,1008,582,178,196,68,141,361,151,184,164,212,84,126,923,84,54,99,23,16,10,19,11,16,3,148,0,0
